,MONTH,MONTH(PADDED),DAY,DAY(PADDED),HOUR,HOUR(PADDED),AIR TEMP,WIND SPEED,SOLAR RADIATION,RAIN GAUGE,PEOPLE COUNTER
062901,06,06,29,29,01,01,25.14083333,1.75,51.58333333,0,0
062902,06,06,29,29,02,02,24.38833333,1.416666667,24.76666667,0,1
062903,06,06,29,29,03,03,23.71416667,1.416666667,4.491666667,0,0
062904,06,06,29,29,04,04,23.63666667,0.583333333,0.133333333,0,1
062905,06,06,29,29,05,05,23.3,0.75,0,0,0
062906,06,06,29,29,06,06,23.0025,0.166666667,0,0,0
062907,06,06,29,29,07,07,22.70916667,0.166666667,0,0,1
062908,06,06,29,29,08,08,22.70666667,1.083333333,0,0,0
062909,06,06,29,29,09,09,22.08416667,0.5,0,0,0
062910,06,06,29,29,10,10,21.57666667,0.333333333,0.133333333,0,0
062911,06,06,29,29,11,11,21.32666667,0.166666667,0,0,2
063012,06,06,30,30,12,12,21.24583333,0.5,0,0,0
063013,06,06,30,30,13,13,20.95,0.416666667,0.066666667,0,1
063014,06,06,30,30,14,14,20.56416667,0.333333333,0,0,1
063015,06,06,30,30,15,15,20.35916667,0.5,0,0,1
063016,06,06,30,30,16,16,20.13416667,0.583333333,0.066666667,0,0
063017,06,06,30,30,17,17,19.95583333,0.5,0,0,3
063018,06,06,30,30,18,18,19.88666667,1.25,0.066666667,0,4
063019,06,06,30,30,19,19,19.68,1.166666667,5.683333333,0,3
063020,06,06,30,30,20,20,21.03583333,1.166666667,46.725,0,4
063021,06,06,30,30,21,21,23.01083333,1.416666667,95.34166667,0,2
063022,06,06,30,30,22,22,24.5175,1.666666667,123.8,0,3
063023,06,06,30,30,23,23,25.91,2.25,132,0,3
063024,06,06,30,30,24,24,26.0625,3,67.13333333,0,1
063001,06,06,30,30,01,01,26.00666667,3.416666667,96.85833333,0,2
063002,06,06,30,30,02,02,25.87,2.666666667,63.38333333,0,1
063003,06,06,30,30,03,03,25.57,3.583333333,22.41666667,0,0
063004,06,06,30,30,04,04,25,3.25,2.7,0,0
063005,06,06,30,30,05,05,24.57916667,3.25,0,0,1
063006,06,06,30,30,06,06,24.39083333,0.833333333,0.066666667,0,0
063007,06,06,30,30,07,07,24.35333333,1,0,0,1
063008,06,06,30,30,08,08,24.08083333,1.5,0.133333333,0,0
063009,06,06,30,30,09,09,23.94916667,1.333333333,0,0,1
063010,06,06,30,30,10,10,23.46916667,1.333333333,0.066666667,0,1
062011,06,06,20,20,11,11,22.39916667,0.5,0.133333333,0,1
070112,07,07,01,01,12,12,22.145,0.583333333,0.066666667,0,1
070113,07,07,01,01,13,13,21.0875,1.166666667,0,0,0
070114,07,07,01,01,14,14,20.81333333,1,0.066666667,0,2
070115,07,07,01,01,15,15,20.35333333,0.75,0,0,4
070116,07,07,01,01,16,16,19.99666667,1.5,0.066666667,0,1
070117,07,07,01,01,17,17,19.60833333,2,0.066666667,0,4
070118,07,07,01,01,18,18,19.42833333,1.916666667,0.066666667,0,3
070119,07,07,01,01,19,19,19.96916667,0.916666667,10.25,0,3
070120,07,07,01,01,20,20,21.98333333,2.25,46.09166667,0,3
070121,07,07,01,01,21,21,23.58166667,2.166666667,102.975,0,5
070122,07,07,01,01,22,22,25.26333333,2.083333333,108.4666667,0,5
070123,07,07,01,01,23,23,27.0625,3.333333333,134.9833333,0,4
070124,07,07,01,01,24,24,28.0475,3.916666667,134.0166667,0,1
070101,07,07,01,01,01,01,28.9875,2.083333333,125.0583333,0,1
070102,07,07,01,01,02,02,29.01,1.333333333,87.76666667,0,0
070103,07,07,01,01,03,03,28.30916667,2.083333333,32,0,1
070104,07,07,01,01,04,04,27.15833333,1.75,3.125,0,0
070105,07,07,01,01,05,05,26.47916667,4,0,0,0
070106,07,07,01,01,06,06,26.245,2.583333333,0,0,1
070107,07,07,01,01,07,07,25.92833333,6.416666667,0,0,1
070108,07,07,01,01,08,08,25.70416667,5.333333333,0,0,1
070109,07,07,01,01,09,09,25.50666667,5.666666667,0.066666667,0,2
070110,07,07,01,01,10,10,25.33916667,8.166666667,0,0,1
070111,07,07,01,01,11,11,25.085,6.083333333,0.066666667,0,2
070212,07,07,02,02,12,12,24.79333333,4.5,0.066666667,0,5
070213,07,07,02,02,13,13,24.345,3.083333333,0,0,3
070214,07,07,02,02,14,14,23.685,1.916666667,0.066666667,0,2
070215,07,07,02,02,15,15,23.865,2.75,0,0,4
070216,07,07,02,02,16,16,23.49833333,1.583333333,0,0,7
070217,07,07,02,02,17,17,23.9525,2.75,0.066666667,0,7
070218,07,07,02,02,18,18,24.215,3.416666667,0.066666667,0,8
070219,07,07,02,02,19,19,24.705,3.083333333,11.29166667,0,6
070220,07,07,02,02,20,20,26.21916667,5.166666667,54.23333333,0,5
070221,07,07,02,02,21,21,27.73416667,4,111.3833333,0,5
070222,07,07,02,02,22,22,28.6225,4.416666667,134.0666667,0,4
070223,07,07,02,02,23,23,29.28416667,7.166666667,138.2416667,0,1
070224,07,07,02,02,24,24,29.86666667,7.25,139.075,0,2
070201,07,07,02,02,01,01,29.69083333,8.916666667,92.83333333,0,1
070202,07,07,02,02,02,02,29.29916667,7.75,36.11666667,0,0
070203,07,07,02,02,03,03,29.1025,6,10.74166667,0,1
070204,07,07,02,02,04,04,28.57,5.333333333,0.066666667,0,1
070205,07,07,02,02,05,05,28.15916667,5.166666667,0,0,0
070206,07,07,02,02,06,06,27.87666667,5.833333333,0,0,0
070207,07,07,02,02,07,07,27.50083333,6.666666667,0,0,2
070208,07,07,02,02,08,08,26.7475,1.583333333,0.066666667,0,0
070209,07,07,02,02,09,09,26.43916667,1,0.066666667,0,2
070210,07,07,02,02,10,10,26.2925,0.916666667,0,0,2
070311,07,07,03,03,11,11,25.62666667,0.75,0.066666667,0,0
070312,07,07,03,03,12,12,25.18666667,1.916666667,0.066666667,0,4
070313,07,07,03,03,13,13,24.41333333,1.416666667,0,0,1
070314,07,07,03,03,14,14,23.58833333,1.916666667,0,0,5
070315,07,07,03,03,15,15,22.82,2.833333333,0,0,3
070316,07,07,03,03,16,16,22.395,3.583333333,0,0,5
070317,07,07,03,03,17,17,22.22333333,2.5,0,0,6
070318,07,07,03,03,18,18,21.9625,2.583333333,3.116666667,0,8
070319,07,07,03,03,19,19,22.7125,3.083333333,33.16666667,0,17
070320,07,07,03,03,20,20,24.38,2.833333333,74.85,0,3
070321,07,07,03,03,21,21,25.03416667,3.583333333,124.2833333,0,2
070322,07,07,03,03,22,22,25.4475,5.666666667,144.0166667,0,4
070323,07,07,03,03,23,23,25.55416667,6.666666667,148.325,0,3
070324,07,07,03,03,24,24,25.93,6.666666667,128.7916667,0,5
070301,07,07,03,03,01,01,26.24833333,5.916666667,91.79166667,0,0
070302,07,07,03,03,02,02,25.75416667,3.833333333,16.15,0,1
070303,07,07,03,03,03,03,24.9,4.083333333,0.758333333,0,1
070304,07,07,03,03,04,04,24.03416667,3.5,0,0,0
070305,07,07,03,03,05,05,23.52083333,3.25,0.066666667,0,0
070306,07,07,03,03,06,06,22.9825,3.583333333,0,0,1
070307,07,07,03,03,07,07,22.26416667,6.166666667,0,0,1
070308,07,07,03,03,08,08,21.67916667,5.75,0.066666667,0,1
070309,07,07,03,03,09,09,21.18833333,3.333333333,0.033333333,0,0
070410,07,07,04,04,10,10,21.22333333,3.916666667,0,0,1
070411,07,07,04,04,11,11,20.74583333,2,0,0,2
070412,07,07,04,04,12,12,20.76,1.5,0,0,6
070413,07,07,04,04,13,13,21.05833333,1.333333333,0,0,5
070414,07,07,04,04,14,14,20.84916667,1.583333333,0,0,6
070415,07,07,04,04,15,15,20.26666667,0.75,0,0.016666667,3
070416,07,07,04,04,16,16,20.39833333,2.666666667,0.066666667,0,4
070417,07,07,04,04,17,17,20.32833333,2.916666667,3.533333333,0,5
070418,07,07,04,04,18,18,20.5825,4.166666667,21.56666667,0,8
070419,07,07,04,04,19,19,21.74,4.166666667,91.09166667,0,12
070420,07,07,04,04,20,20,23.35333333,4.833333333,121.025,0,6
070421,07,07,04,04,21,21,24.14833333,5.5,137.7666667,0,4
070422,07,07,04,04,22,22,24.8175,4.333333333,145.4,0,2
070423,07,07,04,04,23,23,25.28166667,2.833333333,128.3083333,0,2
070424,07,07,04,04,24,24,25.35833333,1.916666667,92.825,0,3
070401,07,07,04,04,01,01,24.99833333,2.833333333,40.175,0,0
070402,07,07,04,04,02,02,24.47,1.5,7.483333333,0,1
070403,07,07,04,04,03,03,23.26083333,3.083333333,0.066666667,0,1
070404,07,07,04,04,04,04,22.81083333,4.166666667,0,0,0
070405,07,07,04,04,05,05,22.34,4.25,0,0,0
070406,07,07,04,04,06,06,22.01666667,4.666666667,0,0,0
070407,07,07,04,04,07,07,21.58083333,7.666666667,0.066666667,0,2
070408,07,07,04,04,08,08,21.16666667,6.75,0,0,2
070409,07,07,04,04,09,09,20.89833333,7.5,0.066666667,0,1
070510,07,07,05,05,10,10,20.43333333,4.5,0,0,2
070511,07,07,05,05,11,11,20.24,3.583333333,0,0,1
070512,07,07,05,05,12,12,19.9975,3.333333333,0.066666667,0,3
070513,07,07,05,05,13,13,19.905,3.25,0.066666667,0,3
070514,07,07,05,05,14,14,19.88583333,3.083333333,0.066666667,0,3
070515,07,07,05,05,15,15,20.2325,3.666666667,0,0,2
070516,07,07,05,05,16,16,20.00416667,2.333333333,0,0,9
070517,07,07,05,05,17,17,20.26833333,2.25,8.308333333,0,7
070518,07,07,05,05,18,18,22.04083333,2.25,51.23333333,0,7
070519,07,07,05,05,19,19,23.79333333,4.416666667,105.1916667,0,4
070520,07,07,05,05,20,20,25.005,5.75,136.0333333,0,5
070521,07,07,05,05,21,21,26.1725,4.25,150.6,0,5
070522,07,07,05,05,22,22,26.92666667,3.583333333,152.3416667,0,2
070523,07,07,05,05,23,23,26.655,2.75,100.6,0,2
070524,07,07,05,05,24,24,26.47333333,1.583333333,65.88333333,0,1
070501,07,07,05,05,01,01,25.48583333,1.166666667,10.61666667,0,1
070502,07,07,05,05,02,02,24.44916667,1.166666667,0.55,0,0
070503,07,07,05,05,03,03,23.57083333,0.083333333,0,0,0
070504,07,07,05,05,04,04,23.15083333,0.166666667,0,0,0
070505,07,07,05,05,05,05,23.3525,3,0.133333333,0,0
070506,07,07,05,05,06,06,22.8325,3.666666667,0.066666667,0,0
070507,07,07,05,05,07,07,22.2575,2.75,0.133333333,0,1
070508,07,07,05,05,08,08,21.715,1.583333333,0.066666667,0,0
070509,07,07,05,05,09,09,21.49916667,1.5,0,0,0
070610,07,07,06,06,10,10,21.55416667,1.583333333,0,0,0
070611,07,07,06,06,11,11,21.60333333,1.416666667,0,0,2
070612,07,07,06,06,12,12,21.33916667,2.5,0,0,1
070613,07,07,06,06,13,13,21.14,3.75,0,0,1
070614,07,07,06,06,14,14,20.72916667,4.25,0.066666667,0,3
070615,07,07,06,06,15,15,20.1775,3.166666667,0.066666667,0,2
070616,07,07,06,06,16,16,19.72833333,2.583333333,0.341666667,0,4
070617,07,07,06,06,17,17,20.01583333,3.083333333,16.3,0,10
070618,07,07,06,06,18,18,21.9275,4.083333333,60.39166667,0,10
070619,07,07,06,06,19,19,23.62666667,4.416666667,114.2166667,0,4
070620,07,07,06,06,20,20,24.75916667,3.833333333,143.25,0,7
070621,07,07,06,06,21,21,26.43166667,2.666666667,149.375,0,3
070622,07,07,06,06,22,22,26.41416667,2.833333333,116.9166667,0,4
070623,07,07,06,06,23,23,26.8,3.083333333,116.0083333,0,2
070624,07,07,06,06,24,24,26.43416667,2.5,71.03333333,0,2
070601,07,07,06,06,01,01,25.37,2.083333333,22.35,0,1
070602,07,07,06,06,02,02,24.26166667,2.25,0.275,0,0
070603,07,07,06,06,03,03,23.68416667,1.083333333,0,0,1
070604,07,07,06,06,04,04,23.5575,1.666666667,0,0,0
070605,07,07,06,06,05,05,23.445,0.833333333,0,0,0
070606,07,07,06,06,06,06,23.24416667,0.166666667,0.066666667,0,0
070607,07,07,06,06,07,07,22.66166667,0.583333333,0,0,1
070608,07,07,06,06,08,08,21.92916667,1,0,0,0
070709,07,07,07,07,09,09,21.57916667,1,0.066666667,0,0
070710,07,07,07,07,10,10,21.43333333,1.416666667,0,0,1
070711,07,07,07,07,11,11,21.46333333,1.166666667,0,0,0
070712,07,07,07,07,12,12,21.445,1.333333333,0,0,1
070713,07,07,07,07,13,13,21.33083333,0.833333333,0,0,1
070714,07,07,07,07,14,14,21.29416667,1.166666667,0.066666667,0,3
070715,07,07,07,07,15,15,21.1525,0.666666667,0.066666667,0,3
070716,07,07,07,07,16,16,21.17,2.333333333,0.891666667,0,2
070717,07,07,07,07,17,17,21.15,2.666666667,13.65833333,0,2
070718,07,07,07,07,18,18,21.84166667,2.833333333,59.83333333,0,1
070719,07,07,07,07,19,19,23.47833333,2.75,85.53333333,0,5
070720,07,07,07,07,20,20,24.19333333,2.833333333,71.91666667,0,1
070721,07,07,07,07,21,21,25.41916667,2,87.90833333,0,3
070722,07,07,07,07,22,22,25.6825,3.083333333,64.28333333,0,1
070723,07,07,07,07,23,23,25.135,3,47.19166667,0,2
070724,07,07,07,07,24,24,25.56833333,2.916666667,53.80833333,0,1
070701,07,07,07,07,01,01,25.18666667,2.5,11.85833333,0,1
070702,07,07,07,07,02,02,24.585,2.916666667,0.066666667,0,1
070703,07,07,07,07,03,03,23.40666667,3.583333333,0,0.016666667,1
070704,07,07,07,07,04,04,22.29833333,2.5,0,0.1,0
070705,07,07,07,07,05,05,22.5775,1.416666667,0,0.033333333,1
070706,07,07,07,07,06,06,22.59416667,1.333333333,0,0,0
070707,07,07,07,07,07,07,22.445,0.916666667,0,0,0
070708,07,07,07,07,08,08,22.33833333,1.666666667,0,0,0
070809,07,07,08,08,09,09,22.02916667,1.916666667,0.066666667,0,1
070810,07,07,08,08,10,10,21.83416667,1.333333333,0,0,0
070811,07,07,08,08,11,11,21.7525,1.5,0,0,1
070812,07,07,08,08,12,12,21.7175,2,0.066666667,0,0
070813,07,07,08,08,13,13,21.6825,0.833333333,0.133333333,0,1
070814,07,07,08,08,14,14,21.7175,1,0,0,3
070815,07,07,08,08,15,15,21.5875,1,0,0,2
070816,07,07,08,08,16,16,21.85333333,0.833333333,0.066666667,0,3
070817,07,07,08,08,17,17,22.055,1.666666667,5,0.016666667,4
070818,07,07,08,08,18,18,22.28166667,1.166666667,26.225,0,6
070819,07,07,08,08,19,19,23.66166667,1.333333333,85.10833333,0,2
070820,07,07,08,08,20,20,25.23916667,1.833333333,114.425,0,3
070821,07,07,08,08,21,21,24.015,1.583333333,6.45,0,2
070822,07,07,08,08,22,22,23.76333333,0.75,6.708333333,0,2
070823,07,07,08,08,23,23,23.715,0.75,11.70833333,0,1
070824,07,07,08,08,24,24,24.26833333,0.333333333,13.25,0,1
070801,07,07,08,08,01,01,24.1725,1.083333333,3.816666667,0,1
070802,07,07,08,08,02,02,23.90583333,0.666666667,0,0,0
070803,07,07,08,08,03,03,23.86583333,0.833333333,0,0,1
070804,07,07,08,08,04,04,23.93416667,0.666666667,0.066666667,0,0
070805,07,07,08,08,05,05,24.06666667,1.5,0.066666667,0,0
070806,07,07,08,08,06,06,23.59416667,1.333333333,0,0,1
070807,07,07,08,08,07,07,22.38166667,1,0,0,3
070808,07,07,08,08,08,08,21.8275,0.416666667,0,0,0
070909,07,07,09,09,09,09,21.54833333,0.75,0,0,1
070910,07,07,09,09,10,10,21.13916667,0.916666667,0.066666667,0,0
070911,07,07,09,09,11,11,20.75916667,0.666666667,0,0,0
070912,07,07,09,09,12,12,20.4875,0.25,0,0,3
070913,07,07,09,09,13,13,20.195,0.416666667,0,0,1
070914,07,07,09,09,14,14,20.07666667,0.833333333,0,0,2
070915,07,07,09,09,15,15,20.0525,0.416666667,0.066666667,0,2
070916,07,07,09,09,16,16,19.98416667,0.666666667,4.291666667,0,6
070917,07,07,09,09,17,17,20.68083333,1.5,34.56666667,0,6
070918,07,07,09,09,18,18,22.19333333,1.916666667,87.75833333,0,5
070919,07,07,09,09,19,19,24.00916667,1.833333333,127.4666667,0,7
070920,07,07,09,09,20,20,25.505,2,142.5416667,0,5
070921,07,07,09,09,21,21,26.17583333,2.583333333,119.025,0,3
070922,07,07,09,09,22,22,26.275,2.166666667,106.65,0,1
070923,07,07,09,09,23,23,26.10666667,2.583333333,105.175,0,3
070924,07,07,09,09,24,24,25.295,4.166666667,39.23333333,0,3
070901,07,07,09,09,01,01,24.6825,3.583333333,5.75,0,1
070902,07,07,09,09,02,02,24.345,2.5,0,0,1
070903,07,07,09,09,03,03,24.19333333,1.25,0.066666667,0,1
070904,07,07,09,09,04,04,24.04833333,0.25,0,0,0
070905,07,07,09,09,05,05,23.97083333,0.25,0,0,0
070906,07,07,09,09,06,06,23.775,0.583333333,0,0,0
070907,07,07,09,09,07,07,23.56416667,0.333333333,0.066666667,0,2
070908,07,07,09,09,08,08,23.13083333,0.916666667,0.033333333,0,0
071009,07,07,10,10,09,09,22.66416667,0.75,0,0,2
071010,07,07,10,10,10,10,22.62416667,1.5,0.066666667,0,1
071011,07,07,10,10,11,11,22.44666667,0.75,0.066666667,0,2
071012,07,07,10,10,12,12,22.15333333,0.416666667,0.133333333,0,1
071013,07,07,10,10,13,13,22.04,0.333333333,0.133333333,0,4
071014,07,07,10,10,14,14,21.7425,0.916666667,0,0,1
071015,07,07,10,10,15,15,21.63333333,0.833333333,0,0,2
071016,07,07,10,10,16,16,21.2275,1.083333333,2.491666667,0,4
071017,07,07,10,10,17,17,21.10416667,1.166666667,21.70833333,0,6
071018,07,07,10,10,18,18,22.07,2.166666667,54.98333333,0,14
071019,07,07,10,10,19,19,23.29,2.333333333,74.56666667,0,7
071020,07,07,10,10,20,20,24.37416667,1.5,86.50833333,0,4
071021,07,07,10,10,21,21,25.6875,2.833333333,128.8666667,0,6
071022,07,07,10,10,22,22,25.56833333,2.416666667,57.26666667,0,4
071023,07,07,10,10,23,23,25.5825,1.666666667,42.75833333,0,1
071024,07,07,10,10,24,24,26.065,1.333333333,39,0,3
071001,07,07,10,10,01,01,25.395,1,3.458333333,0,1
071002,07,07,10,10,02,02,25.07583333,1,0.066666667,0,0
071003,07,07,10,10,03,03,24.53166667,2.25,0,0,1
071004,07,07,10,10,04,04,24.05833333,0.833333333,0,0,0
071005,07,07,10,10,05,05,24.04083333,0.416666667,0,0,0
071006,07,07,10,10,06,06,23.89666667,0.666666667,0,0,1
071007,07,07,10,10,07,07,23.7275,0.666666667,0,0,2
071008,07,07,10,10,08,08,23.67833333,0.916666667,0.066666667,0,1
071109,07,07,11,11,09,09,23.29,0.416666667,0,0,2
071110,07,07,11,11,10,10,23.17666667,1.25,0,0,2
071111,07,07,11,11,11,11,22.97083333,0.75,0,0,1
071112,07,07,11,11,12,12,23.00166667,0.333333333,0,0,1
071113,07,07,11,11,13,13,22.955,0.5,0,0,2
071114,07,07,11,11,14,14,22.8025,0.583333333,0.066666667,0.016666667,3
071115,07,07,11,11,15,15,22.4975,1.833333333,0,0.033333333,3
071116,07,07,11,11,16,16,22.38083333,0.583333333,0.208333333,0,3
071117,07,07,11,11,17,17,22.69,1.083333333,10.38333333,0,6
071118,07,07,11,11,18,18,22.95416667,0.833333333,26.84166667,0,7
071119,07,07,11,11,19,19,23.23666667,1.25,31.48333333,0,9
071120,07,07,11,11,20,20,23.44833333,2.25,37.75833333,0,4
071121,07,07,11,11,21,21,23.67583333,2.75,37.56666667,0,6
071122,07,07,11,11,22,22,24.33333333,2.333333333,52.26666667,0,2
071123,07,07,11,11,23,23,24.62916667,2.333333333,51.64166667,0,1
071124,07,07,11,11,24,24,24.71666667,2,26.58333333,0,3
071101,07,07,11,11,01,01,24.30083333,1.166666667,6.65,0,1
071102,07,07,11,11,02,02,23.8625,0.833333333,0,0,0
071103,07,07,11,11,03,03,23.68416667,1.333333333,0.133333333,0,0
071104,07,07,11,11,04,04,23.3675,0.666666667,0,0,0
071105,07,07,11,11,05,05,23.005,1.416666667,0,0,0
071106,07,07,11,11,06,06,22.74083333,0.333333333,0.133333333,0,1
071107,07,07,11,11,07,07,22.55416667,0.5,0.066666667,0,1
071108,07,07,11,11,08,08,22.28583333,0.5,0.1,0,1
071209,07,07,12,12,09,09,22.0475,0.166666667,0.066666667,0,1
071210,07,07,12,12,10,10,21.8475,0.25,0.066666667,0,1
071211,07,07,12,12,11,11,21.94916667,1.666666667,0,0,0
071212,07,07,12,12,12,12,21.80333333,2,0,0,4
071213,07,07,12,12,13,13,21.58916667,1.666666667,0,0,2
071214,07,07,12,12,14,14,21.12416667,1.25,0,0,3
071215,07,07,12,12,15,15,20.4625,1.5,0.066666667,0,3
071216,07,07,12,12,16,16,20.52583333,1.833333333,4.358333333,0,6
071217,07,07,12,12,17,17,21.105,2.083333333,41.3,0,6
071218,07,07,12,12,18,18,21.905,2.75,89.375,0,4
071219,07,07,12,12,19,19,23.39,2.916666667,125.2416667,0,10
071220,07,07,12,12,20,20,25.13916667,1.5,143.725,0,6
071221,07,07,12,12,21,21,26.43166667,2.166666667,131.85,0,3
071222,07,07,12,12,22,22,26.62916667,2.333333333,112.1416667,0,4
071223,07,07,12,12,23,23,25.3625,2.833333333,30.88333333,0,0
071224,07,07,12,12,24,24,25.0225,1.5,9.008333333,0,1
071201,07,07,12,12,01,01,23.0675,2.5,0.475,0.033333333,0
071202,07,07,12,12,02,02,22.14,1.416666667,0,0,1
071203,07,07,12,12,03,03,22.15666667,1.083333333,0,0,1
071204,07,07,12,12,04,04,21.91166667,1.333333333,0,0,0
071205,07,07,12,12,05,05,21.94833333,1,0,0,0
071206,07,07,12,12,06,06,22.08666667,1.916666667,0,0,0
071207,07,07,12,12,07,07,21.81166667,0.75,0,0,2
071208,07,07,12,12,08,08,22.01083333,0.916666667,0,0,0
071309,07,07,13,13,09,09,21.78916667,0.583333333,0.133333333,0,0
071310,07,07,13,13,10,10,21.4425,1.333333333,0.066666667,0,1
071311,07,07,13,13,11,11,21.01583333,1.416666667,0,0,2
071312,07,07,13,13,12,12,20.6425,1.083333333,0,0,2
071313,07,07,13,13,13,13,20.4175,2.25,0,0,7
071314,07,07,13,13,14,14,20.02166667,0.333333333,0,0,1
071315,07,07,13,13,15,15,19.80416667,0.75,0.066666667,0,3
071316,07,07,13,13,16,16,20.11,1.25,8.108333333,0,7
071317,07,07,13,13,17,17,21.1575,2.25,46.65,0,7
071318,07,07,13,13,18,18,22.75333333,1.666666667,100.6083333,0,3
071319,07,07,13,13,19,19,24.245,2.916666667,126.9416667,0,6
071320,07,07,13,13,20,20,25.4375,2.083333333,120.6083333,0,6
071321,07,07,13,13,21,21,25.45583333,2.166666667,92.2,0,5
071322,07,07,13,13,22,22,25.3825,2.083333333,50.59166667,0,3
071323,07,07,13,13,23,23,25.75083333,1.833333333,78.25,0,1
071324,07,07,13,13,24,24,25.31,2.583333333,34.65833333,0,2
071301,07,07,13,13,01,01,24.18666667,2.5,2.35,0,1
071302,07,07,13,13,02,02,23.61916667,2.166666667,0,0,0
071303,07,07,13,13,03,03,23.3475,3.666666667,0.133333333,0,0
071304,07,07,13,13,04,04,22.93083333,2.833333333,0.066666667,0,0
071305,07,07,13,13,05,05,22.38083333,2.583333333,0,0,0
071306,07,07,13,13,06,06,22.1,2.333333333,0,0,0
071307,07,07,13,13,07,07,22.09416667,4.166666667,0.033333333,0,0
071308,07,07,13,13,08,08,22.02583333,3.083333333,0,0,0
071409,07,07,14,14,09,09,21.92833333,3.416666667,0.066666667,0,0
071410,07,07,14,14,10,10,22.45333333,4.916666667,0.066666667,0,0
071411,07,07,14,14,11,11,22.2475,6,0.066666667,0,0
071412,07,07,14,14,12,12,22.61833333,5,0,0,1
071413,07,07,14,14,13,13,22.1925,4.666666667,0.066666667,0.033333333,2
071414,07,07,14,14,14,14,21.44833333,5.333333333,0.066666667,0.116666667,0
071415,07,07,14,14,15,15,23.25916667,6.25,0.066666667,0.033333333,1
071416,07,07,14,14,16,16,24.7525,7.666666667,3.741666667,0,2
071417,07,07,14,14,17,17,24.2475,9.833333333,18.30833333,0,2
071418,07,07,14,14,18,18,24.21166667,9.083333333,26.575,0,5
071419,07,07,14,14,19,19,23.58,5.75,16.5,0.033333333,3
071420,07,07,14,14,20,20,23.935,7.583333333,92.975,0,0
071421,07,07,14,14,21,21,24.585,9.75,101.575,0,1
071422,07,07,14,14,22,22,23.525,8.916666667,56.09166667,0.066666667,2
071423,07,07,14,14,23,23,24.90166667,7.416666667,67.40833333,0,1
071424,07,07,14,14,24,24,24.72333333,7.333333333,15.41666667,0,1
071401,07,07,14,14,01,01,24.16666667,6.333333333,0.891666667,0,0
071402,07,07,14,14,02,02,22.76166667,5.333333333,0,0.016666667,1
071403,07,07,14,14,03,03,22.3975,5,0,0,1
071404,07,07,14,14,04,04,22.61,5.833333333,0,0,1
071405,07,07,14,14,05,05,22.87,5.166666667,0,0,0
071406,07,07,14,14,06,06,22.34333333,3.916666667,0.133333333,0,0
071407,07,07,14,14,07,07,21.81416667,4.083333333,0.133333333,0,0
071408,07,07,14,14,08,08,21.78,3.5,0,0,0
071509,07,07,15,15,09,09,22.03916667,3.833333333,0,0,0
071510,07,07,15,15,10,10,22.41333333,5,0,0,0
071511,07,07,15,15,11,11,21.89666667,4.583333333,0,0,1
071512,07,07,15,15,12,12,21.54666667,3.25,0,0,0
071513,07,07,15,15,13,13,21.745,4.916666667,0,0,0
071514,07,07,15,15,14,14,21.94166667,5.416666667,0,0,2
071515,07,07,15,15,15,15,21.955,4.75,0,0,1
071516,07,07,15,15,16,16,22.0775,4.666666667,9.15,0,1
071517,07,07,15,15,17,17,22.90833333,4.583333333,34.14166667,0,4
071518,07,07,15,15,18,18,23.77916667,6.916666667,52.26666667,0,3
071519,07,07,15,15,19,19,24.27833333,5.75,71.25,0,2
071520,07,07,15,15,20,20,24.44583333,8,48.93333333,0,2
071521,07,07,15,15,21,21,24.37916667,9.083333333,42.55,0,5
071522,07,07,15,15,22,22,24.23166667,7.333333333,39.76666667,0,1
071523,07,07,15,15,23,23,23.81,7.5,14.96666667,0,1
071524,07,07,15,15,24,24,23.89666667,6.25,9.208333333,0,1
071501,07,07,15,15,01,01,23.94333333,6.416666667,0.2,0,1
071502,07,07,15,15,02,02,23.51833333,5.166666667,0,0,0
071503,07,07,15,15,03,03,23.37833333,4.833333333,0,0,0
071504,07,07,15,15,04,04,22.95666667,4.416666667,0,0,0
